"","current_seq_name","a_ratio","c_ratio","g_ratio","t_ratio","date"
"90","OK017840        Sarbecovirus sp. isolate JX2021K, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.283000981819413,0.198767647357552,0.211395876358466,0.30683549446457,NA
"91","OK017839        Sarbecovirus sp. isolate JX2021J, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.283696830127337,0.199979680303441,0.210918450284476,0.305405039284747,NA
"92","OK017844        Sarbecovirus sp. isolate JX2021O, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.282439637314497,0.199680782422658,0.211668421231365,0.30621115903148,NA
"93","OK017845        Sarbecovirus sp. isolate JX2021P, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.28213921901528,0.199049235993209,0.21195246179966,0.306859083191851,NA
"94","OK017809        Sarbecovirus sp. isolate FJ2021D, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284242629617079,0.199186716367333,0.211114876313114,0.305455777702474,NA
"95","OK017811        Sarbecovirus sp. isolate FJ2021M, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284409587831873,0.199361716574998,0.210667481496571,0.305561214096557,NA
"96","OK017810        Sarbecovirus sp. isolate FJ2021E, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284486565440402,0.200142667889534,0.210638948333843,0.304731818336221,NA
"97","OK017807        Sarbecovirus sp. isolate AH2021A, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.283692516545053,0.199151535720346,0.210928219921941,0.306227727812659,NA
"98","OK017801        Sarbecovirus sp. isolate HB2020D, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.283601786681104,0.199038982133189,0.210916350839199,0.306442880346508,NA
"99","OK017802        Sarbecovirus sp. isolate HB2020E, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284118602761982,0.198449769834823,0.21070268074736,0.306728946655835,NA
"100","OK017836        Sarbecovirus sp. isolate JX2021AC, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.282749280514644,0.199221262908414,0.211240900626375,0.306788555950567,NA
"101","OK017837        Sarbecovirus sp. isolate JX2021C, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284191288455681,0.200527972382983,0.210478221139202,0.304802518022134,NA
"102","OK017860        Sarbecovirus sp. isolate JX2021D, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284959886259775,0.199823973460614,0.210148607020751,0.305067533258861,NA
"103","OK017832        Sarbecovirus sp. isolate HN2021C, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.283700918114985,0.20178202391842,0.210251719348172,0.304265338618423,NA
"104","OK017841        Sarbecovirus sp. isolate JX2021L, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.28603066439523,0.198773424190801,0.209471890971039,0.30572402044293,NA
"105","KJ473814        BtRs-BetaCoV/HuB2013, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284476363881583,0.204127048351204,0.210196237102974,0.301200350664239,NA
"106","OK017835        Sarbecovirus sp. isolate HN2021F, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.285873870214278,0.203039842930165,0.210047053248028,0.301039233607529,NA
"107","OK017834        Sarbecovirus sp. isolate HN2021E, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284374153345977,0.202214846924953,0.209936331617448,0.303474668111623,NA
"108","JX993987        Bat coronavirus Rp/Shaanxi2011, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284391534391534,0.205094288427622,0.210826210826211,0.299687966354633,NA
"109","OK017846        Sarbecovirus sp. isolate SC2018B, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.286258244373428,0.205786360236622,0.209288094104848,0.298667301285102,NA
"110","MK211374        Coronavirus BtRl-BetaCoV/SC2018, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.283324338909876,0.199136535348084,0.209693739881274,0.307845385860766,NA
"111","OK017859        Sarbecovirus sp. isolate GX2019A, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284712102213034,0.200698139424543,0.210221303419528,0.304368454942895,NA
"112","DQ648857        Bat coronavirus (BtCoV/279/2005), complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.285123411123815,0.2010222610801,0.210168807586253,0.303685520209833,NA
"113","OK017833        Sarbecovirus sp. isolate HN2021D, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.287363716394664,0.199905194013679,0.208268436378411,0.304462653213246,NA
"114","DQ412043        Bat SARS coronavirus Rm1, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.285651852349896,0.201337995024541,0.209843340281046,0.303166812344517,NA
"115","OK017799        Sarbecovirus sp. isolate LN2020G, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284695556774547,0.200390839275919,0.208413329676358,0.306500274273176,NA
"116","OK017794        Sarbecovirus sp. isolate LN2020A, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284636747008606,0.200534851030274,0.208386189872116,0.306442212089005,NA
"117","OK017800        Sarbecovirus sp. isolate LN2020H, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284465320396338,0.200637706997634,0.208591901806836,0.306305070799191,NA
"118","OK017797        Sarbecovirus sp. isolate LN2020E, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.28398532588199,0.200911989577262,0.208454760517023,0.306647924023725,NA
"119","OK017798        Sarbecovirus sp. isolate LN2020F, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284328179106524,0.20050056570782,0.208660472451743,0.306510782733912,NA
"120","OK017795        Sarbecovirus sp. isolate LN2020B, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284362464428978,0.200706277642541,0.208557616484383,0.306373641444098,NA
"121","KJ473811        BtRf-BetaCoV/JL2012, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284258015635224,0.200606123222096,0.2093880221786,0.30574783896408,NA
"122","KY938558        Sarbecovirus sp. strain 16BO133, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.283502494409083,0.200928952348185,0.208739033201445,0.306829520041287,NA
"123","ON378802        MAG: Severe acute respiratory syndrome-related coronavirus isolate|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284310414696745,0.200459273267594,0.20866540591652,0.306564906119141,NA
"124","DQ412042        Bat SARS coronavirus Rf1, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.28452164545883,0.202080387800444,0.208947687335892,0.304450279404834,NA
"125","DQ648856        Bat coronavirus (BtCoV/273/2005), complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.285007238813508,0.202720447122993,0.2085451668294,0.3037271472341,NA
"126","KJ473812        BtRf-BetaCoV/HeB2013, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284991339197772,0.201270250993445,0.208572496009238,0.305165913799545,NA
"127","KJ473813        BtRf-BetaCoV/SX2013, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284919045517803,0.20121516581243,0.208512949322834,0.305352839346933,NA
"128","MT726045        Sarbecovirus sp. isolate PREDICT/PRD-0038/AABSMF, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.28471771022125,0.190472933693533,0.207194884245802,0.317614471839415,NA
"129","MT726043        Sarbecovirus sp. isolate PREDICT/PDF-2386/OTBA40RSV, complete|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.284541723666211,0.189329685362517,0.207489740082079,0.318638850889193,NA
"130","MT726044        Bat coronavirus isolate PREDICT/PDF-2370/OTBA35RSV, complete|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Coronavirinae",0.284541723666211,0.189329685362517,0.207489740082079,0.318638850889193,NA
"131","KY352407        Severe acute respiratory syndrome-related coronavirus strain|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.2853580213173,0.185433178464061,0.206750478272752,0.322458321945887,NA
"132","GU190215        Bat coronavirus BM48-31/BGR/2008, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.277701871840415,0.194391310288291,0.210103839322312,0.317802978548982,NA
"133","NC_014470       Bat coronavirus BM48-31/BGR/2008, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.277701871840415,0.194391310288291,0.210103839322312,0.317802978548982,NA
"134","OQ401249        MAG: Sarbecovirus RfGB02, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.282348936170213,0.193668085106383,0.216170212765957,0.307812765957447,NA
"135","OQ401247        MAG: Sarbecovirus RfGB01, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.280708339020063,0.194042582230108,0.216596151221509,0.30865292752832,NA
"136","MZ190138        Bat SARS-like coronavirus Khosta-2 strain|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.282854209445585,0.192094455852156,0.214715947980835,0.310335386721424,NA
"137","OQ401252        MAG: Sarbecovirus sp. RhGB08 isolate Sample-18, partial genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.280027595722663,0.194135908934115,0.217074853397723,0.308761641945498,NA
"138","OQ401248        MAG: Sarbecovirus sp. RhGB07 isolate 2-30B, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.279994524673191,0.194853192799945,0.216754500034221,0.308397782492643,NA
"139","EPI_ISL_852605",0.298724404162471,0.183652232292716,0.195669687814703,0.321953675730111,NA
"140","EPI_ISL_852604",0.298620203444456,0.183670728841441,0.195722966394736,0.321986101319368,NA
"141","MG772934        Bat SARS-like coronavirus isolate bat-SL-CoVZXC21, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.293719936762084,0.187258232702075,0.201015843116149,0.318005987419691,NA
"142","MG772933        Bat SARS-like coronavirus isolate bat-SL-CoVZC45, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.29323131648713,0.187053256820699,0.202020202020202,0.317695224671969,NA
"143","OK017805        Sarbecovirus sp. isolate HN2021G, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.293091204220351,0.189408542152785,0.201616448547563,0.315883805079301,NA
"144","OK017804        Sarbecovirus sp. isolate HN2021B, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.294065963773993,0.18771965396053,0.20066234117329,0.317552041092187,NA
"145","EPI_ISL_1699446",0.298220879489762,0.185330647868412,0.196106075864384,0.320342396777442,NA
"146","OK017803        Sarbecovirus sp. isolate HN2021A, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.294044120131077,0.187696361609405,0.200770244248505,0.317489274011013,NA
"147","OK017806        Sarbecovirus sp. isolate YN2021, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.29375021102745,0.189519532700814,0.20076307526083,0.315967181010906,NA
"148","MZ081381        Betacoronavirus sp. RpYN06 strain bat/Yunnan/RpYN06/2020, complete|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.298220879489762,0.185330647868412,0.196106075864384,0.320342396777442,NA
"149","MN996532        Bat coronavirus RaTG13, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.298840948680155,0.184476751976417,0.195866273616508,0.320816025726919,NA
"150","EPI_ISL_402131",0.298840948680155,0.184476751976417,0.195866273616508,0.320816025726919,NA
"151","EPI_ISL_412977",0.297462168447305,0.184793232449193,0.1976003505106,0.320144248592902,NA
"152","EPI_ISL_1098866",0.29482567326766,0.188111488417443,0.199979827186229,0.317083011128669,NA
"153","MT186683        Severe acute respiratory syndrome coronavirus 2 isolate|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.299079805922704,0.183838045842396,0.196151915676761,0.32093023255814,NA
"154","MN996531        Severe acute respiratory syndrome coronavirus 2 isolate WIV07,|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.298589945406437,0.183943463844325,0.19630237465251,0.321164216096728,NA
"155","MN996530        Severe acute respiratory syndrome coronavirus 2 isolate WIV06,|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.298586454076506,0.183928451798754,0.196322100891003,0.321162993233738,NA
"156","MN996529        Severe acute respiratory syndrome coronavirus 2 isolate WIV05,|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.298572959935683,0.183940774487472,0.196301755326276,0.321184510250569,NA
"157","MN996528        Severe acute respiratory syndrome coronavirus 2 isolate WIV04,|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.299150160599572,0.183752676659529,0.196165685224839,0.32093147751606,NA
"158","MN996527        Severe acute respiratory syndrome coronavirus 2 isolate WIV02,|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.298541492036882,0.183839061190277,0.196311818943839,0.321307627829003,NA
"159","EPI_ISL_4302645",0.299102321814255,0.184968952483801,0.195700593952484,0.32022813174946,NA
"160","EPI_ISL_4302646",0.297958351734212,0.183714373067908,0.19757448109522,0.32075279410266,NA
"161","EPI_ISL_4302647",0.299544266470076,0.184605589437705,0.195864888412305,0.319985255679914,NA
"162","EPI_ISL_4302644",0.299550908237818,0.184060593873584,0.195623031034252,0.320765466854347,NA
"163","EPI_ISL_1663616",0.298220879489762,0.185330647868412,0.196106075864384,0.320342396777442,NA
"164","EPI_ISL_4302648",0.29762185866082,0.184213189407995,0.197470062405127,0.320694889526058,NA
"165","MW251309        Bat coronavirus RacCS224, partial genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.299567378497791,0.178571428571429,0.198913843888071,0.32294734904271,NA
"166","MW251312        Bat coronavirus RacCS271, partial genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.298176239986364,0.184864496335435,0.197511505028123,0.319447758650077,NA
"167","MW251311        Bat coronavirus RacCS264, partial genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.299103730980338,0.184916278746613,0.197561314527895,0.318418675745154,NA
"168","MW251310        Bat coronavirus RacCS253, partial genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.298423037367158,0.184813164209805,0.198011655810764,0.318752142612273,NA
"169","MW251308        Bat coronavirus RacCS203, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.29782017263964,0.185167769455547,0.1975951365331,0.319416921371713,NA
"170","MZ081380        Betacoronavirus sp. RsYN04 strain bat/Yunnan/RsYN04/2020, complete|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.282877242586422,0.194250900400552,0.206469420041065,0.316402436971961,NA
"171","MZ081378        Betacoronavirus sp. RmYN08 strain bat/Yunnan/RmYN08/2020, complete|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.282843582752701,0.194318220067993,0.206503079874785,0.316335117304521,NA
"172","MZ081376        Betacoronavirus sp. RmYN05 strain bat/Yunnan/RmYN05/2020, complete|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.282944562253862,0.194217240566832,0.206402100373624,0.316436096805682,NA
"173","OL674081        Severe acute respiratory syndrome-related coronavirus isolate|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.281998306519898,0.194038950042337,0.207044877222693,0.316917866215072,NA
"174","OL674080        Severe acute respiratory syndrome-related coronavirus isolate|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.282859545836838,0.193877207737595,0.20659377628259,0.316669470142977,NA
"175","OL674079        Severe acute respiratory syndrome-related coronavirus isolate|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.282104908078934,0.19436667228875,0.206813965255524,0.316714454376792,NA
"176","OL674078        Severe acute respiratory syndrome-related coronavirus isolate|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.282163938824792,0.194392272605313,0.207103568553797,0.316340220016099,NA
"177","OL674077        Severe acute respiratory syndrome-related coronavirus isolate|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.282891420506099,0.194071983062809,0.206606848808684,0.316429747622408,NA
"178","OL674076        Severe acute respiratory syndrome-related coronavirus isolate|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.282493100895201,0.194117251127415,0.206670256444774,0.316719391532611,NA
"179","OL674075        Severe acute respiratory syndrome-related coronavirus isolate|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.282113492384418,0.194129936649144,0.206833805095026,0.316922765871411,NA
"180","OL674074        Severe acute respiratory syndrome-related coronavirus isolate|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.281912540411775,0.193976518631955,0.206806193636209,0.317304747320061,NA
"181","EPI_ISL_1699445",0.282944562253862,0.194217240566832,0.206402100373624,0.316436096805682,NA
"182","EPI_ISL_1699444",0.282877242586422,0.194250900400552,0.206469420041065,0.316402436971961,NA
"183","EPI_ISL_1699448",0.282843582752701,0.194318220067993,0.206503079874785,0.316335117304521,NA
"184","LC663959        Sarbecovirus sp. Rc-mk2 RNA, complete geneome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.297839768668141,0.193128083007314,0.205477121959517,0.303555026365028,NA
"185","LC663793        Sarbecovirus sp. Rc-kw8 RNA, complete genome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.29638229850244,0.195726064277301,0.206427730102642,0.301463907117617,NA
"186","LC663958        Sarbecovirus sp. Rc-os20 RNA, complete geneome|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus",0.297431535975506,0.194897091342065,0.205341044395305,0.302330328287124,NA
